PIKA,"Any of several small, furry mammals, similar to guinea pigs, but related to rabbits, of the family Ochotonidae, from the mountains of North America and Asia."
PIKE,"A very long spear used two-handed by infantry soldiers for thrusting (not throwing), both for attacks on enemy foot soldiers and as a countermeasure against cavalry assaults."
PIKI,"A paper-thin, dry, rolled bread made by the Hopi with nixtamalized blue corn meal."
PILA,
PILE,A mass of things heaped together; a heap.
PILI,
PILL,"A small, usually round or cylindrical object designed for easy swallowing, usually containing some sort of medication."
PILY,
PIMA,A soft form of cotton having long fibres (Gossypium barbadense)
PIMP,Someone who solicits customers for prostitution and acts as manager for a group of prostitutes; a pander.
PINA,Cloth woven from pineapple fiber
PINE,Any coniferous tree of the genus Pinus.
PING,"A high-pitched, short and somewhat sharp sound."
PINK,"The common minnow, Phoxinus phoxinus."
PINS,"To shape metal by striking it, especially with a peen."
PINT,"A unit of volume, equivalent to:"
PINY,"Of, pertaining to, or having many pines"
PION,"Any of three semistable mesons, having positive, negative or neutral charge, composed of up and down quarks/antiquarks."
PIOY,
PIPA,A pear-shaped plucked lute from China.
PIPE,Meanings relating to a wind instrument.
PIPI,"The edible saltwater clam Paphies australis, of the family Mesodesmatidae, endemic to New Zealand."
PIPS,"Any of various respiratory diseases in birds, especially infectious coryza."
PIPY,
PIRL,
PIRN,
PIRS,
PISE,
PISH,A sibilant noise (e.g. \
PISO,
PISS,(usually uncountable) Urine.
PITA,A flat bread pouch used for making sandwiches such as gyros or falafels.
PITH,"The soft, spongy substance in the center of the stems of many plants and trees."
PITS,A hole in the ground.
PITY,A feeling of sympathy at the misfortune or suffering of someone or something.
PIUM,
PIXY,"(fantasy literature, fairy tales) A playful sprite or elflike or fairy-like creature."
PIZE,
PLAN,"A drawing showing technical details of a building, machine, etc., with unwanted details omitted, and often using symbols rather than detailed drawing to represent doors, valves, etc."
PLAP,
PLAT,A plot of land; a lot.
PLAY,"Activity for amusement only, especially among the young."
PLEA,"An appeal, petition, urgent prayer or entreaty."
PLEB,"A commoner, a member of the lower class of a society."
PLED,"To present (an argument or a plea), especially in a legal case."
PLEW,Beaver pelt
PLEX,
PLIE,A smooth and continuous bending of the knees
PLIM,
PLOD,A slow or labored walk or other motion or activity.
PLOP,"A sound or action like liquid hitting a hard surface, or an object falling into a body of water."
PLOT,"(authorship) The course of a story, comprising a series of incidents which are gradually unfolded, sometimes by unexpected means."
PLOW,"The notional area of land able to be farmed in a year by a team of 8 oxen pulling a carruca plow, usually reckoned at 120 acres."
PLOY,"A tactic, strategy, or gimmick."
PLUE,
PLUG,"A pronged connecting device which fits into a mating socket, especially an electrical one."
PLUM,The fruit and its tree.
PLUS,A positive quantity.
POAS,
POCK,A pus-filled swelling on the surface on the skin caused by an eruptive disease.
POCO,
PODS,"A seed case for legumes (e.g. peas, beans, peppers); a seedpod."
POEM,A literary piece written in verse.
POEP,
POET,A person who writes poems.
POGO,A dance associated with the 1970s punk rock movement in which participants jump up and down on the spot in the manner of someone riding a pogo stick.
POGY,
POHS,
POIS,"A small ball made of leaves and fibres, attached to a string; also, a traditional dance performed by Maori women involving the rhythmic swinging of such a ball."
POKE,"A prod, jab, or thrust."
POKY,A gambling device based on the card game poker.
POLE,"Originally, a stick; now specifically, a long and slender piece of metal or (especially) wood, used for various construction or support purposes."
POLK,
POLL,"A survey of people, usually statistically analyzed to gauge wider public opinion."
POLO,A ball game where two teams of players on horseback use long-handled mallets to propel the ball along the ground and into their opponent's goal.
POLS,A politician.
POLT,
POLY,Polytechnic.
POME,A type of fruit in which the often edible flesh arises from the swollen base of the flower and not from the carpels.
POMO,"Of, relating to, or having the characteristics of postmodernism, especially as represented in art, architecture, literature, science, or philosophy that reacts against an earlier modernism."
POMP,Show of magnificence; parade; display; power.
POMS,"An Englishman, a Briton; a person of British descent."
POND,"An inland body of standing water, either natural or man-made, that is smaller than a lake."
PONE,A writ in law used by the superior courts to remove cases from inferior courts.
PONG,"A stench, a bad smell."
PONK,
PONS,A bridge-like tissue connecting two parts of an organ.
PONT,
PONY,"A small horse; specifically, any of several small breeds of horse under 14.2 hands at the withers."
POOD,
POOF,"The product of flatulence, or the sound of breaking wind."
POOH,Feces.
POOK,
POOL,"A small and rather deep collection of (usually) fresh water, as one supplied by a spring, or occurring in the course of a stream; a reservoir for water."
POON,"Any of several East Indian trees of the genus Calophyllum, yielding a light, hard wood used for masts, spars, etc."
POOP,"Fecal matter, feces."
POOR,(with \
POOS,Feces.
POOT,"(babytalk) A fart, perhaps a relatively quiet one."
POPE,"An honorary title of the Roman Catholic bishop of Rome as father and head of his church, a sovereign of the Vatican city state."
POPS,"(usually as a form of address) Father, dad."
PORE,A tiny opening in the skin.
PORK,The meat of a pig; swineflesh.
PORN,Pornography.
PORT,"A place on the coast at which ships can shelter, or dock to load and unload cargo or passengers."
PORY,
POSE,"Common cold, head cold; catarrh."
POSH,Fragments produced by an impact
POSS,Of or pertaining to ownership or possession.
POST,A long dowel or plank protruding from the ground; a fencepost; a lightpost.
POSY,A flower; a bouquet; a nosegay.
POTE,
POTS,A flat-bottomed vessel (usually metal) used for cooking food.
POTT,
POUF,"The product of flatulence, or the sound of breaking wind."
POUK,
POUR,The act of pouring.
POUT,One's facial expression when pouting.
POWN,
POWS,"A survey of people, usually statistically analyzed to gauge wider public opinion."
POXY,Suffering from pox
POZZ,
PRAD,A horse.
PRAM,"A small vehicle, usually covered, in which a newborn baby is pushed around in a lying position; a perambulator."
PRAO,
PRAT,"A cunning or mischievous trick; a prank, a joke."
PRAU,"A sailing vessel found in the waters of Micronesia and Indonesia; it has a single, large outrigger and a triangular sail."
PRAY,"To direct words and/or thoughts to God or any higher being, for the sake of adoration, thanks, petition for help, etc."
PREE,
PREM,A prematurely born infant.
PREP,A preventative medical regiment of HIV medicines used to protect against HIV seroconversion after an exposure.
PREX,"(college slang) A president, especially of a university."
PREY,"Anything, as goods, etc., taken or got by violence; anything taken by force from an enemy in war"
PREZ,President.
PRIG,A tinker.
PRIM,To make affectedly precise or proper.
PROA,"A sailing vessel found in the waters of Micronesia and Indonesia; it has a single, large outrigger and a triangular sail."
PROB,In all likelihood.
PROD,A device (now often electrical) used to goad livestock into moving.
PROF,"The most senior rank for an academic at a university or similar institution, informally also known as \"
PROG,Progressive rock.
PROM,A promenade concert
PROO,
PROP,"An object placed against or under another, to support it; anything that supports."
PROS,"An advantage of something, especially when contrasted with its disadvantages (cons)."
PROW,The front part of a vessel
PRUH,
PRYS,
PSIS,The twenty-third letter of Classical and Modern Greek and the twenty-fifth letter of Old and Ancient Greek.
PSST,"To say psst, to get someone's attention or to communicate with them."
PTUI,
PUBE,A single pubic hair.
PUBS,"A public house where beverages, primarily alcoholic, may be bought and consumed, also providing food and sometimes entertainment such as live music or television."
PUCE,"A brownish-purple color, sometimes more or less deep red or grayish."
PUCK,A mischievous or hostile spirit.
PUDS,"An obsolete Russian unit of mass, equal to 40 Russian funt, or about 16.38 kg (approximately 36.11 pounds)."
PUDU,"A very small South American deer of the genus Pudu, native to the Andes."
PUER,
PUFF,"The product of flatulence, or the sound of breaking wind."
PUGH,
PUGS,"A small dog of an ancient breed originating in China, having a snub nose, wrinkled face, squarish body, short smooth hair, and curled tail."
PUHA,
PUIR,
PUJA,A religious ritual performed in South Asia as an act of worship.
PUKA,"A small, usually perforated, wave- and beach-polished shell fragment formed from the spire of a cone, found along beaches of Pacific islands, and used especially to make necklaces."
PUKE,Vomit.
PUKU,A small antelope found in Central Africa (Kobus vardonii)
PUKY,
PULA,"Rain, used as an expression of greeting or good luck."
PULE,A plaintive melancholy whine.
PULI,"One of a breed of Hungarian sheepdog with a distinctive thick, corded coat."
PULK,"A small sled, used for man-hauling supplies across snow and ice."
PULL,An act of pulling (applying force)
PULP,"A soft, moist, shapeless mass or matter."
PULS,"A subdivision of currency, equal to one hundredth of an Afghan afghani."
PULU,
PULY,
PUMA,"The mountain lion or cougar, Puma concolor."
PUMP,A device for moving or compressing a liquid or gas.
PUMY,
PUNA,"An alpine biological community in the central portion of the Andes in which short, coarse grass supports a Native American population."
PUNG,
PUNK,"A person used for sex, particularly:"
PUNS,A Korean unit of length equivalent to about 0.3 cm.
PUNT,A pontoon; a narrow shallow boat propelled by a pole.
PUNY,(Oxford University slang) A new pupil at a school etc.; a junior student.
PUPA,An insect in the development stage between larva and adult.
PUPS,"A young dog, wolf, fox, seal, or shark, or the young of certain other animals."
PUPU,
PURE,"One who, or that which, is pure."
PURI,"A type of unleavened bread from India and Pakistan, usually deep-fried."
PURL,A particular stitch in knitting; an inversion of stitches giving the work a ribbed or waved appearance.
PURR,The vibrating sound made by a cat in its throat when contented.
PURS,
PUSH,"A short, directed application of force; an act of pushing."
PUSS,(often as a term of address) A cat.
